,Image,Label
2480,frame2480.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2481,frame2481.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2482,frame2482.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2483,frame2483.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2484,frame2484.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2485,frame2485.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2486,frame2486.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2487,frame2487.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2488,frame2488.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2489,frame2489.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2490,frame2490.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2491,frame2491.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2492,frame2492.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2493,frame2493.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2494,frame2494.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2495,frame2495.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2496,frame2496.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2497,frame2497.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2498,frame2498.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2499,frame2499.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2500,frame2500.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2501,frame2501.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2502,frame2502.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2503,frame2503.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2504,frame2504.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2505,frame2505.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2506,frame2506.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2507,frame2507.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2508,frame2508.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2509,frame2509.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2510,frame2510.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2511,frame2511.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2512,frame2512.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2513,frame2513.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2514,frame2514.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2515,frame2515.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2516,frame2516.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2517,frame2517.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2518,frame2518.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2519,frame2519.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2520,frame2520.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2521,frame2521.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2522,frame2522.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2523,frame2523.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2524,frame2524.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2525,frame2525.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2526,frame2526.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2527,frame2527.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2528,frame2528.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2529,frame2529.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2530,frame2530.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2531,frame2531.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2532,frame2532.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2533,frame2533.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2534,frame2534.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2535,frame2535.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2536,frame2536.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2537,frame2537.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2538,frame2538.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2539,frame2539.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2540,frame2540.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2541,frame2541.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2542,frame2542.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2543,frame2543.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2544,frame2544.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2545,frame2545.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2546,frame2546.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2547,frame2547.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2548,frame2548.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2549,frame2549.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2550,frame2550.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2551,frame2551.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2552,frame2552.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2553,frame2553.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2554,frame2554.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2555,frame2555.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2556,frame2556.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2557,frame2557.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2558,frame2558.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2559,frame2559.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2560,frame2560.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2561,frame2561.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2562,frame2562.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2563,frame2563.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2564,frame2564.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2565,frame2565.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2566,frame2566.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2567,frame2567.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2568,frame2568.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2569,frame2569.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2570,frame2570.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2571,frame2571.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2572,frame2572.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2573,frame2573.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2574,frame2574.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2575,frame2575.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2576,frame2576.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2577,frame2577.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2578,frame2578.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2579,frame2579.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2580,frame2580.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2581,frame2581.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2582,frame2582.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2583,frame2583.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2584,frame2584.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2585,frame2585.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2586,frame2586.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2587,frame2587.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2588,frame2588.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2589,frame2589.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2590,frame2590.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2591,frame2591.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2592,frame2592.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2593,frame2593.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2594,frame2594.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2595,frame2595.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2596,frame2596.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2597,frame2597.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2598,frame2598.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2599,frame2599.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2600,frame2600.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2601,frame2601.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2602,frame2602.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2603,frame2603.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2604,frame2604.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2605,frame2605.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2606,frame2606.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2607,frame2607.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2608,frame2608.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2609,frame2609.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2610,frame2610.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2611,frame2611.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2612,frame2612.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2613,frame2613.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2614,frame2614.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2615,frame2615.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2616,frame2616.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2617,frame2617.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2618,frame2618.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2619,frame2619.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2620,frame2620.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2621,frame2621.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2622,frame2622.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2623,frame2623.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2624,frame2624.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2625,frame2625.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2626,frame2626.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2627,frame2627.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2628,frame2628.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2629,frame2629.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2630,frame2630.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2631,frame2631.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2632,frame2632.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2633,frame2633.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2634,frame2634.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2635,frame2635.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2636,frame2636.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2637,frame2637.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2638,frame2638.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2639,frame2639.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2640,frame2640.jpg,"{'w': 1, 'k': 0, 'p': 0, 's': 0, 'n': 0}"
2641,frame2641.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2642,frame2642.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2643,frame2643.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2644,frame2644.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2645,frame2645.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2646,frame2646.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2647,frame2647.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2648,frame2648.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2649,frame2649.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2650,frame2650.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2651,frame2651.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2652,frame2652.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2653,frame2653.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2654,frame2654.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2655,frame2655.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2656,frame2656.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2657,frame2657.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2658,frame2658.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2659,frame2659.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2660,frame2660.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2661,frame2661.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2662,frame2662.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2663,frame2663.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2664,frame2664.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2665,frame2665.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2666,frame2666.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2667,frame2667.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2668,frame2668.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2669,frame2669.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2670,frame2670.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2671,frame2671.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2672,frame2672.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2673,frame2673.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2674,frame2674.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2675,frame2675.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2676,frame2676.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2677,frame2677.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2678,frame2678.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2679,frame2679.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2680,frame2680.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2681,frame2681.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2682,frame2682.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2683,frame2683.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2684,frame2684.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2685,frame2685.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2686,frame2686.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2687,frame2687.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2688,frame2688.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2689,frame2689.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2690,frame2690.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2691,frame2691.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2692,frame2692.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2693,frame2693.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2694,frame2694.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2695,frame2695.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2696,frame2696.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2697,frame2697.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2698,frame2698.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2699,frame2699.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2700,frame2700.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2701,frame2701.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2702,frame2702.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2703,frame2703.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2704,frame2704.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2705,frame2705.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2706,frame2706.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2707,frame2707.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2708,frame2708.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2709,frame2709.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2710,frame2710.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2711,frame2711.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2712,frame2712.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2713,frame2713.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2714,frame2714.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2715,frame2715.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2716,frame2716.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2717,frame2717.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2718,frame2718.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2719,frame2719.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2720,frame2720.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2721,frame2721.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2722,frame2722.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2723,frame2723.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2724,frame2724.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2725,frame2725.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2726,frame2726.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2727,frame2727.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2728,frame2728.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2729,frame2729.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2730,frame2730.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2731,frame2731.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2732,frame2732.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2733,frame2733.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2734,frame2734.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2735,frame2735.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2736,frame2736.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2737,frame2737.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2738,frame2738.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2739,frame2739.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2740,frame2740.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2741,frame2741.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2742,frame2742.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2743,frame2743.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2744,frame2744.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2745,frame2745.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2746,frame2746.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2747,frame2747.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2748,frame2748.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2749,frame2749.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2750,frame2750.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2751,frame2751.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2752,frame2752.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2753,frame2753.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
2754,frame2754.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2755,frame2755.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2756,frame2756.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2757,frame2757.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2758,frame2758.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2759,frame2759.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2760,frame2760.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2761,frame2761.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2762,frame2762.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2763,frame2763.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
2764,frame2764.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
